chrom	start	end	gene_name	strand	tss	mean_beta	n_cpg
chr1	16106646	16107646		+	16107646	0.9129720853858786	29
chr1	16116418	16117418		-	16117418	0.8760317460317459	10
chr1	16126189	16127189		-	16127189	0.002403846153846154	52
chr1	16126219	16127219		+	16127219	0.0023148148148148147	54
chr1	16131742	16132742		+	16132742	0.7977716727716728	11
chr1	16139521	16140521		-	16140521	0.64	10
chr1	16142425	16143425		+	16143425	0.7101953601953602	9
chr1	16273159	16274159		-	16274159	0.9392857142857143	8
chr1	16283709	16284709		-	16284709	0.9722222222222222	4
chr1	16293449	16294449		-	16294449	0.012261904761904759	30
chr1	16293479	16294479		+	16294479	0.012261904761904759	30
chr1	16300254	16301254		-	16301254	0.8633741901925811	48
chr1	16301992	16302992		-	16302992	0.9333333333333332	3
chr1	16303117	16304117		-	16304117	0.9300716634605821	92
chr1	16306318	16307318		+	16307318	0.8404980096156568	12
chr1	16315650	16316650		-	16316650	0.8006829288961775	10
chr1	16333879	16334879		-	16334879	0.8955849219007114	15
chr1	16357552	16358552		+	16358552	0.9211557031105903	7
chr1	16371800	16372800		-	16372800	0.9341666666666667	10
chr1	16381537	16382537		-	16382537	0.007468553459119494	53
chr1	16381567	16382567		+	16382567	0.007445697577276522	57
chr1	16387095	16388095		+	16388095	0.5759473439572124	16
chr1	16392940	16393940		-	16393940	0.6379543350550002	78
chr1	16395853	16396853		+	16396853	0.9211062171117567	41
chr1	16400861	16401861		-	16401861	0.9023413907509337	72
chr1	16434788	16435788		-	16435788	0.8845537434657255	24
chr1	16414590	16415590		+	16415590	0.9362109091836985	153
chr1	16440192	16441192		+	16441192	0.9139110748888319	106
chr1	16441911	16442911		+	16442911	0.7667772955161025	21
chr1	16449568	16450568		-	16450568	0.8703174603174603	10
chr1	16451134	16452134		+	16452134	0.8270133898970217	18
chr1	16452771	16453771		+	16453771	0.8825210379897881	112
chr1	16455649	16456649		+	16456649	0.9127901593278228	53
chr1	16470454	16471454		+	16471454	0.8893613554903878	31
chr1	16480277	16481277		-	16481277	0.9212300136856704	96
chr1	16526623	16527623		+	16527623	0.48008658008658006	6
chr1	16539154	16540154		+	16540154	0.90925115589243	38
chr1	16540279	16541279		+	16541279	0.902469135802469	27
chr1	16542017	16543017		+	16543017	0.8131944444444446	8
chr1	16548792	16549792		-	16549792	0.45270337301587305	8
chr1	16548822	16549822		+	16549822	0.45270337301587305	8
chr1	16570240	16571240		-	16571240	0.9191081854667722	17
chr1	16584909	16585909		+	16585909	0.9777777777777779	9
chr1	16663904	16664904		-	16664904	0.7291666666666666	4
chr1	16666135	16667135		+	16667135	0.6440026336396116	8
chr1	16668448	16669448		-	16669448	0.7836673130790779	13
chr1	16669624	16670624		+	16670624	0.8437184698760953	46
chr1	16671347	16672347		+	16672347	0.5387298563149957	15
chr1	16682758	16683758		-	16683758	0.8202819469179843	140
chr1	16681654	16682654		+	16682654	0.873669349189271	92
chr1	16682011	16683011		+	16683011	0.8996246325662369	102
chr1	16683135	16684135		+	16684135	0.8301638427011682	142
chr1	16696762	16697762		+	16697762	0.858020434553435	26
chr1	16699095	16700095		-	16700095	0.9128793492793399	115
chr1	16699105	16700105		+	16700105	0.9144021906818425	118
chr1	16705419	16706419		+	16706419	0.26798245614035093	12
chr1	16723528	16724528		+	16724528	0.47584972643728835	66
chr1	16791008	16792008		-	16792008	0.6845001257731488	20
chr1	16785287	16786287		+	16786287	0.8885656976743411	49
chr1	16821349	16822349		-	16822349	0.04431818181818182	22
chr1	16863469	16864469		-	16864469	0.018499201299953177	21
chr1	16928905	16929905		-	16929905	0.38811590487010655	56
chr1	16921239	16922239		+	16922239	0.8638842882263936	19
chr1	16945128	16946128		+	16946128	0.817638251472838	14
chr1	17000096	17001096		+	17001096	0.7046884361325356	21
chr1	17015413	17016413		+	17016413	0.7115162412311534	18
chr1	17059333	17060333		+	17060333	0.8683764189613121	44
chr1	17088118	17089118		+	17089118	0.8428254226174342	34
chr1	17121254	17122254		+	17122254	0.7828062534613338	22
chr1	17185144	17186144		+	17186144	0.7041955266955265	25
chr1	17252705	17253705		-	17253705	0.0025839793281653744	43
chr1	17219707	17220707		+	17220707	0.7806123952675678	29
chr1	17254571	17255571		-	17255571	0.6602863620618005	28
chr1	17262786	17263786		+	17263786	0.8950698469781688	26
chr1	17326446	17327446		+	17327446	0.8986928424585481	26
chr1	17531486	17532486		+	17532486	0.9125077627170165	11
chr1	17569668	17570668		+	17570668	0.29035594035594037	18
chr1	17825130	17826130		-	17826130	0.10263618326118325	20
chr1	17858437	17859437		+	17859437	0.24894688644688642	9
chr1	17884762	17885762		+	17885762	0.05274725274725275	13
chr1	17926917	17927917		+	17927917	0.24300258564964447	17
chr1	17995138	17996138		-	17996138	0.671981906981907	15
chr1	18082657	18083657		-	18083657	0.10625000000000001	16
chr1	18117506	18118506		-	18118506	0.18827603768780235	15
chr1	18204803	18205803		+	18205803	0.6051303854875283	14
chr1	18300028	18301028		+	18301028	0.6742595124174071	19
chr1	18332063	18333063		+	18333063	0.3379206021251476	22
chr1	18449907	18450907		+	18450907	0.9056460900518385	82
chr1	18678451	18679451		-	18679451	0.5456349206349206	9
chr1	18721363	18722363		-	18722363	0.16705254475652956	31
chr1	18702082	18703082		-	18703082	0.8029788779546907	48
chr1	18715956	18716956		-	18716956	0.8758838383838383	16
chr1	18720920	18721920		+	18721920	0.3770195898872369	24
chr1	18775570	18776570		-	18776570	0.01438492063492063	28
chr1	18870366	18871366		-	18871366	0.7390055746472267	46
chr1	19032778	19033778		-	19033778	0.002311172305271439	41
chr1	19032897	19033897		+	19033897	0.0011160714285714285	56
chr1	19074048	19075048		-	19075048	0.028485838779956425	42
chr1	19074328	19075328		+	19075328	0.005668934240362812	70
chr1	19096648	19097648		-	19097648	0.9534039095181638	102
chr1	19111298	19112298		-	19112298	0.9408106111314273	89
chr1	19110587	19111587		+	19111587	0.8778322440087146	24
chr1	19118264	19119264		-	19119264	0.9705492424242425	12
chr1	19134681	19135681		-	19135681	0.009646962233169128	58
chr1	19127715	19128715		-	19128715	0.9212008458270419	44
chr1	19134860	19135860		+	19135860	0.006944444444444444	60
chr1	19307992	19308992		-	19308992	0.10864197530864199	18
chr1	19231201	19232201		+	19232201	0.8350931677018633	23
chr1	19246886	19247886		+	19247886	0.9000948651656302	21
chr1	19262396	19263396		+	19263396	0.8609291674509068	23
chr1	19306972	19307972		+	19307972	0.7692314389146968	39
chr1	19334906	19335906		-	19335906	0.833917532630768	12
chr1	19333015	19334015		+	19334015	0.7785861817227792	25
chr1	19352272	19353272		-	19353272	0.8534705431062991	31
chr1	19354707	19355707		-	19355707	0.6791666666666667	8
chr1	19419276	19420276		-	19420276	0.35226743122814436	29
chr1	19419422	19420422		+	19420422	0.15856849081500785	40
chr1	19419422	19420422		+	19420422	0.15856849081500785	40
chr1	19430250	19431250		+	19431250	0.7366350799242868	10
chr1	19465605	19466605		+	19466605	0.9317584596082951	21
chr1	19487251	19488251		+	19488251	0.7043737000412226	41
chr1	19622290	19623290		-	19623290	0.24108843537414967	35
chr1	19637671	19638671		-	19638671	0.9143426018426017	52
chr1	19711549	19712549		-	19712549	0.8306850556850557	12
chr1	19704779	19705779		+	19705779	0.39910548064688517	48
chr1	19745999	19746999		-	19746999	0.6626578282828283	8
chr1	19793653	19794653		+	19794653	0.3508259714142067	9
chr1	19803113	19804113		-	19804113	0.8146313474259204	17
chr1	19851091	19852091		+	19852091	0.23751352813852816	8
chr1	19861613	19862613		+	19862613	0.2950064641241112	4
chr1	19942185	19943185		-	19943185	0.739425161885055	11
chr1	19961967	19962967		+	19962967	0.7024464976219362	18
chr1	19976862	19977862		+	19977862	0.8335648148148148	18
chr1	20009162	20010162		-	20010162	0.8792097732775699	59
chr1	20005974	20006974		+	20006974	0.8476160744017888	28
chr1	20019948	20020948		+	20020948	0.8745247855881341	26
chr1	20035999	20036999		-	20036999	0.3625486302315571	41
chr1	20065751	20066751		+	20066751	0.7613098100573473	44
chr1	20094202	20095202		+	20095202	0.6758976128541345	9
chr1	20113457	20114457		+	20114457	0.6501195563695564	18
chr1	20162097	20163097		+	20163097	0.7785668478034681	26
chr1	20251834	20252834		-	20252834	0.6321022727272727	24
chr1	20300175	20301175		+	20301175	0.7927527932629002	36
chr1	20310164	20311164		-	20311164	0.0069444444444444415	24
chr1	20332099	20333099		-	20333099	0.06259259259259259	45
chr1	20349901	20350901		+	20350901	0.9437423687423686	15
chr1	20376526	20377526		+	20377526	0.7341878660060478	33
chr1	20413046	20414046		+	20414046	0.5776455026455026	6
chr1	20458648	20459648		+	20459648	0.34101192924722334	34
chr1	20458869	20459869		+	20459869	0.2828511555784283	33
chr1	20477383	20478383		-	20478383	0.9359254286552248	33
chr1	20486556	20487556		-	20487556	0.0	38
chr1	20543577	20544577		-	20544577	0.4989761842468641	71
chr1	20558270	20559270		-	20559270	0.09378465449894022	42
chr1	20612865	20613865		-	20613865	0.003409090909090909	80
chr1	21002583	21003583		-	21003583	0.0	44
chr1	20729362	20730362		+	20730362	0.9146497082974907	24
chr1	20744915	20745915		+	20745915	0.9047756702361966	16
chr1	20814011	20815011		-	20815011	1.0	4
chr1	20829605	20830605		-	20830605	0.9562770562770564	6
chr1	20987154	20988154		+	20988154	0.9420023379163845	36
chr1	21171559	21172559		-	21172559	0.009523809523809525	21
chr1	21088136	21089136		+	21089136	0.9387011584906321	25
chr1	21119342	21120342		+	21120342	0.8995426295518207	16
chr1	21223582	21224582		+	21224582	0.8586414565826331	10
chr1	21237788	21238788		-	21238788	0.737999037999038	9
chr1	21242341	21243341		-	21243341	0.7653314659197012	15
chr1	21254083	21255083		-	21255083	0.8773140030577101	14
chr1	21254190	21255190		+	21255190	0.8967529397062309	34
chr1	21257554	21258554		+	21258554	0.9456931446821153	8
chr1	21260022	21261022		+	21261022	0.9077033074698946	82
chr1	21283184	21284184		-	21284184	0.9224027606380547	17
chr1	21331915	21332915		+	21332915	0.8439787047234866	31
chr1	21409359	21410359		+	21410359	0.6662087943681871	31
chr1	21492311	21493311		-	21493311	0.7956259018759017	44
chr1	21606091	21607091		-	21607091	0.009629326843859714	68
chr1	21564097	21565097		+	21565097	0.7516585763620255	13
chr1	21635206	21636206		+	21636206	0.4453579482475251	6
chr1	21760123	21761123		-	21761123	0.2595583160800552	23
chr1	21730870	21731870		+	21731870	0.8798255620497001	30
chr1	21799815	21800815		+	21800815	0.8864137194632551	37
chr1	21810292	21811292		+	21811292	0.8092352092352093	11
chr1	21810627	21811627		+	21811627	1.0	6
chr1	21824473	21825473		+	21825473	0.8850141159128228	20
chr1	21833473	21834473		+	21834473	0.7771428571428572	15
chr1	21833808	21834808		+	21834808	0.8833333333333333	6
chr1	21848851	21849851		-	21849851	0.00378295413506681	71
chr1	21847993	21848993		+	21848993	0.049751984126984124	60
chr1	21875516	21876516		+	21876516	0.4200650547569675	41
chr1	21891590	21892590		-	21892590	0.7347083272920593	11
chr1	21965860	21966860		-	21966860	0.12087912087912087	26
chr1	21963715	21964715		+	21964715	0.8115866992455014	29
chr1	21986113	21987113		+	21987113	0.6045117137764197	20
chr1	22075315	22076315		+	22076315	0.7546805237723712	36
chr1	22088960	22089960		+	22089960	0.8421273987450458	33
chr1	22241636	22242636		-	22242636	0.5941062029850178	21
chr1	22251575	22252575		+	22252575	0.35152936772795235	14
chr1	22386195	22387195		+	22387195	0.7057539682539682	24
chr1	22457389	22458389		-	22458389	0.7378427557994122	30
chr1	22460487	22461487		+	22461487	0.42822257107971395	14
chr1	22467665	22468665		+	22468665	0.37142857142857144	7
chr1	22477245	22478245		+	22478245	0.738949938949939	21
chr1	22534721	22535721		+	22535721	0.4029100529100529	12
chr1	22543399	22544399		+	22544399	0.8414723225813451	28
chr1	22687724	22688724		-	22688724	0.919105894105894	26
chr1	22714044	22715044		-	22715044	0.3837591568452812	22
chr1	22797628	22798628		-	22798628	0.748258559622196	11
chr1	22840556	22841556		-	22841556	0.9276969480283832	28
chr1	22844129	22845129		+	22845129	0.12670930535513866	72
chr1	22868973	22869973		+	22869973	0.8874795751633986	8
chr1	23002780	23003780		-	23003780	0.28957761682761685	50
chr1	22987369	22988369		+	22988369	0.8736070539395768	40
chr1	22988620	22989620		+	22989620	0.8665159017652093	19
chr1	23042163	23043163		-	23043163	0.36306216931216934	12
chr1	23069378	23070378		+	23070378	0.8821263114496198	21
chr1	23117657	23118657		-	23118657	0.8807615629984051	10
chr1	23176454	23177454		-	23177454	0.007692307692307693	26
chr1	23202014	23203014		-	23203014	0.005194805194805195	77
chr1	23201148	23202148		+	23202148	0.0064516129032258064	31
chr1	23258235	23259235		-	23259235	0.9423055339813794	104
chr1	23258352	23259352		+	23259352	0.9406840738633673	102
chr1	23318108	23319108		-	23319108	0.20519841269841269	20
chr1	23364799	23365799		-	23365799	0.06827445973424126	53
chr1	23355495	23356495		+	23356495	0.8658321453527404	20
chr1	23373450	23374450		+	23374450	0.5959078425011617	41
chr1	23388524	23389524		-	23389524	0.3678538182020553	56
chr1	23393070	23394070		-	23394070	0.0015432098765432098	72
chr1	23411289	23412289		-	23412289	0.6951117632367633	20
chr1	23460910	23461910		+	23461910	0.9208904166203254	38
chr1	23504700	23505700		+	23505700	0.7703675739301569	21
chr1	23525678	23526678		+	23526678	0.3498969089226009	67
chr1	23577437	23578437		+	23578437	0.22578920262743793	44
chr1	23612262	23613262		-	23613262	0.2184984286641544	85
chr1	23612386	23613386		+	23613386	0.19039980745089102	80
chr1	23627507	23628507		-	23628507	0.861242346598883	31
chr1	23625120	23626120		+	23626120	0.23178362451388768	48
chr1	23634729	23635729		-	23635729	0.4584829488814996	24
chr1	23659403	23660403		-	23660403	0.06475272102482418	33
chr1	23672715	23673715		-	23673715	0.23594856706984854	23
chr1	23702377	23703377		-	23703377	0.2256132756132756	14
chr1	23749778	23750778		-	23750778	0.8345441595441596	30
chr1	23716365	23717365		+	23717365	0.9249093010418559	45
chr1	23739411	23740411		-	23740411	0.9369913447140081	159
chr1	23765478	23766478		+	23766478	0.9167995729555879	42
chr1	23794536	23795536		-	23795536	0.8463136504456653	36
chr1	23785778	23786778		-	23786778	0.8618210905332199	72
chr1	23795585	23796585		+	23796585	0.5384270320519905	53
chr1	23816752	23817752		-	23817752	0.0	34
chr1	23824211	23825211		-	23825211	0.9365442507029375	43
chr1	23845100	23846100		-	23846100	0.3789818115798508	27
chr1	23879007	23880007		+	23880007	0.8490702022435769	19
chr1	23948845	23949845		-	23949845	0.939954329940785	52
chr1	23903473	23904473		+	23904473	0.6887295954561351	22
chr1	23932758	23933758		+	23933758	0.8185015665073231	32
chr1	23935418	23936418		+	23936418	0.8798806927839187	31
chr1	23979846	23980846		-	23980846	0.8629434263054953	29
chr1	23988141	23989141		+	23989141	0.548966412047244	39
chr1	24023975	24024975		-	24024975	0.23587099073594917	38
chr1	24036934	24037934		+	24037934	0.3399731771496477	25
chr1	24159056	24160056		-	24160056	0.3901271106569762	45
chr1	24156462	24157462		+	24157462	0.4631952781112445	7
chr1	24252417	24253417		-	24253417	0.8057211659275497	69
chr1	24250894	24251894		+	24251894	0.20632706892105387	28
chr1	24339768	24340768		-	24340768	0.6427380555951985	35
chr1	24339729	24340729		+	24340729	0.691053880759763	34
chr1	24393409	24394409		-	24394409	0.7529259278477052	47
chr1	24393471	24394471		+	24394471	0.7529259278477052	47
chr1	24400980	24401980		+	24401980	0.5432151875901876	20
chr1	24480713	24481713		+	24481713	0.024652563416608358	89
chr1	24504516	24505516		-	24505516	0.8784421246681856	36
chr1	24583255	24584255		+	24584255	0.34163124354146024	85
chr1	24615753	24616753		-	24616753	0.8951906715836923	30
chr1	24691752	24692752		+	24692752	0.916231058659992	33
chr1	24799863	24800863		-	24800863	0.9219580512059895	57
chr1	24754137	24755137		-	24755137	0.9167161270102445	34
chr1	24766966	24767966		+	24767966	0.8736325066197638	151
chr1	24858311	24859311		+	24859311	0.4139718640492634	19
chr1	24875975	24876975		+	24876975	0.760501807560631	24
chr1	24960743	24961743		-	24961743	0.8413699165077841	32
chr1	24968205	24969205		-	24969205	0.7390327537386362	12
chr1	25067759	25068759		-	25068759	0.008051529790660223	46
chr1	25067845	25068845		+	25068845	0.00607164541590771	61
chr1	25173547	25174547		-	25174547	0.0033333333333333322	50
chr1	25173626	25174626		+	25174626	0.008535489667565139	53
chr1	25176263	25177263		+	25177263	0.21040831596387152	27
chr1	25181669	25182669		-	25182669	0.935978915816377	37
chr1	25265546	25266546		-	25266546	0.2559033655387822	48
chr1	25233981	25234981		+	25234981	0.6747448979591837	14
chr1	25254045	25255045		+	25255045	0.8652596015096015	30
chr1	25266239	25267239		+	25267239	0.005766908212560385	92
chr1	25379943	25380943		+	25380943	0.5356691919191919	28
chr1	25453131	25454131		+	25454131	0.08805025536707684	45
chr1	25636680	25637680		+	25637680	0.6829449871116537	18
chr1	25660039	25661039		-	25661039	0.8819083694083694	21
chr1	25656394	25657394		+	25657394	0.10313725490196077	25
chr1	25695890	25696890		-	25696890	0.0052385866627352685	54
chr1	25712139	25713139		-	25713139	0.22283231474407944	14
chr1	25743310	25744310		-	25744310	0.11712018140589568	28
chr1	25723759	25724759		+	25724759	0.8481871585586757	16
chr1	25725346	25726346		+	25726346	0.8113998844992998	27
chr1	25742884	25743884		-	25743884	0.028444444444444446	25
chr1	25742979	25743979		+	25743979	0.011111111111111112	18
chr1	25834465	25835465		-	25835465	0.03350622545668985	34
chr1	25800621	25801621		+	25801621	0.9110131868655699	34
chr1	25842623	25843623		+	25843623	0.8613095238095237	9
chr1	25858173	25859173		+	25859173	0.8019230769230768	13
chr1	25882519	25883519		-	25883519	0.9358675257822985	88
chr1	25884658	25885658		+	25885658	0.8549415364609458	26
chr1	25904036	25905036		-	25905036	0.8084602711608059	22
chr1	25947594	25948594		+	25948594	0.14401959186407517	45
chr1	25995508	25996508		+	25996508	0.8673809523809524	10
chr1	26005394	26006394		-	26006394	0.6201298701298701	8
chr1	26008263	26009263		-	26009263	0.8960428868517104	48
chr1	26006338	26007338		+	26007338	0.5332699908786865	23
chr1	26013920	26014920		+	26014920	0.8931930844451278	42
chr1	26027025	26028025		+	26028025	0.5682547958863748	18
chr1	26055973	26056973		-	26056973	0.7669416131415169	41
chr1	26061736	26062736		-	26062736	0.9000949827347257	73
chr1	26061758	26062758		+	26062758	0.9019610395104325	76
chr1	26070640	26071640		+	26071640	0.2819823062654133	65
